,step,vertical_idx,horizontal_idx
0,2,2,2
1,2,4,0
2,2,4,4
3,5,0,2
4,14,4,2
5,26,0,0
6,33,4,4
7,42,2,2
8,43,0,4
9,45,0,3
10,46,0,4
11,51,4,4
12,59,0,2
13,59,4,1
14,69,0,3
15,72,1,4
16,77,0,2
17,80,4,1
18,87,0,3
19,92,3,0
20,94,0,4
21,98,0,4
22,98,3,2
23,104,2,4
24,104,3,4
25,105,4,2
26,107,1,2
27,113,3,4
28,122,4,4
29,126,3,4
30,128,1,2
31,132,1,4
32,132,4,4
33,133,2,2
34,138,3,4
35,139,2,4
36,157,1,4
37,158,0,3
38,160,0,3
39,171,3,4
40,172,0,2
41,175,2,2
42,175,2,4
43,181,4,1
44,183,3,4
45,189,1,4
46,191,3,4
47,194,3,2
48,196,4,0
49,200,4,0
