,step,vertical_idx,horizontal_idx
0,15,4,4
1,18,0,0
2,24,0,3
3,46,4,2
4,48,2,4
5,54,3,1
6,60,2,4
7,74,3,2
8,74,3,4
9,76,2,4
10,78,3,4
11,82,2,2
12,86,1,2
13,89,3,2
14,90,3,4
15,93,3,1
16,102,2,2
17,103,4,4
18,110,0,0
19,112,0,3
20,119,1,0
21,123,0,3
22,126,0,0
23,130,4,4
24,136,2,4
25,137,3,1
26,137,4,1
27,140,3,2
28,143,3,4
29,144,3,2
30,151,4,4
31,152,0,3
32,152,3,2
33,153,2,4
34,156,4,4
35,159,0,2
36,159,1,0
37,160,4,2
38,162,0,3
39,164,4,4
40,166,2,2
41,168,3,1
42,172,0,4
43,176,4,1
44,193,3,1
