,step,vertical_idx,horizontal_idx
0,1,2,4
1,4,1,2
2,10,4,4
3,14,0,3
4,21,1,4
5,21,3,4
6,23,0,2
7,23,0,4
8,27,0,4
9,29,0,4
10,33,3,4
11,38,0,2
12,38,1,4
13,48,1,2
14,49,1,4
15,53,4,4
16,55,0,3
17,58,3,4
18,59,0,4
19,65,0,4
20,69,3,2
21,69,4,4
22,73,1,4
23,75,0,2
24,90,2,2
25,96,4,4
26,98,3,2
27,105,0,2
28,106,2,2
29,114,0,0
30,132,4,1
31,133,3,2
32,134,1,0
33,139,4,4
34,142,4,0
35,146,0,0
36,150,4,0
37,154,3,4
38,157,1,4
39,166,0,0
40,172,3,4
41,174,0,3
42,177,1,2
43,177,2,4
44,179,1,4
45,183,1,4
46,189,0,3
47,190,1,4
