,step,vertical_idx,horizontal_idx
0,3,3,4
1,6,0,2
2,7,1,4
3,7,4,4
4,9,0,3
5,11,3,2
6,19,1,2
7,19,2,2
8,20,1,0
9,25,0,2
10,26,2,2
11,28,3,2
12,32,4,0
13,42,0,2
14,46,1,4
15,51,1,4
16,58,2,4
17,62,2,4
18,75,4,2
19,85,4,4
20,92,0,3
21,100,0,3
22,105,0,4
23,106,0,3
24,112,0,4
25,119,1,4
26,122,2,4
27,124,1,4
28,127,4,2
29,138,0,2
30,143,1,4
31,151,0,3
32,158,3,4
33,161,1,2
34,164,2,2
35,168,0,4
36,171,1,2
37,175,4,4
38,179,3,4
39,182,0,3
40,183,4,4
41,189,3,4
42,190,3,2
43,191,0,2
44,192,3,1
45,194,2,4
