,step,vertical_idx,horizontal_idx
0,5,3,4
1,11,0,3
2,13,3,4
3,19,3,2
4,19,3,4
5,26,4,0
6,33,3,4
7,33,4,4
8,34,4,4
9,38,1,4
10,43,3,4
11,48,2,2
12,50,0,3
13,52,4,2
14,55,0,4
15,56,1,4
16,60,4,2
17,64,4,4
18,65,0,4
19,66,2,4
20,70,2,2
21,72,0,4
22,72,2,4
23,74,0,3
24,91,3,1
25,91,3,4
26,96,4,4
27,104,4,2
28,110,3,1
29,112,4,4
30,117,0,3
31,119,0,3
32,120,4,2
33,123,2,2
34,123,3,4
35,136,1,4
36,138,0,4
37,141,2,4
38,142,3,1
39,149,1,2
40,152,2,2
41,153,4,4
42,165,3,2
43,175,3,4
44,177,0,2
45,180,4,4
46,192,0,4
