,step,vertical_idx,horizontal_idx
0,5,4,4
1,18,4,4
2,22,3,0
3,27,0,3
4,31,2,4
5,32,0,0
6,34,2,2
7,37,2,4
8,42,1,4
9,50,0,2
10,50,0,4
11,56,1,0
12,59,4,2
13,62,0,4
14,63,4,2
15,67,3,1
16,68,2,4
17,70,4,1
18,88,0,3
19,92,4,4
20,94,3,4
21,97,2,4
22,99,0,4
23,105,1,4
24,107,0,0
25,113,1,4
26,113,4,4
27,120,2,2
28,121,3,4
29,127,0,2
30,131,4,1
31,132,0,2
32,138,3,4
33,139,1,4
34,139,2,4
35,139,3,2
36,140,3,2
37,151,3,2
38,152,3,1
39,153,0,3
40,156,4,1
41,157,0,2
42,172,3,2
43,184,1,2
44,188,0,4
45,190,1,4
