,step,vertical_idx,horizontal_idx
0,5,2,4
1,12,0,4
2,15,1,2
3,28,0,3
4,30,4,4
5,32,0,0
6,37,0,2
7,40,1,4
8,42,0,2
9,43,3,4
10,47,1,4
11,48,3,1
12,56,0,3
13,59,0,3
14,61,4,4
15,62,4,2
16,68,1,4
17,71,4,0
18,76,0,4
19,76,1,2
20,80,1,2
21,87,1,4
22,88,2,2
23,96,0,3
24,98,3,2
25,100,2,4
26,104,1,4
27,106,3,2
28,106,4,4
29,123,0,2
30,126,0,2
31,128,1,2
32,137,2,4
33,137,3,4
34,139,0,3
35,139,3,1
36,141,1,0
37,142,0,4
38,145,3,4
39,146,3,1
40,153,2,2
41,155,0,4
42,155,1,2
43,160,3,2
44,162,4,4
45,164,4,2
46,165,1,4
47,166,1,4
48,167,2,2
49,189,3,4
50,190,3,0
51,192,2,2
