,step,vertical_idx,horizontal_idx
0,5,2,4
1,9,0,4
2,9,4,1
3,10,1,2
4,10,4,4
5,15,3,1
6,17,4,1
7,28,1,2
8,40,0,3
9,41,1,4
10,48,4,1
11,50,3,4
12,57,3,4
13,58,4,1
14,70,2,4
15,74,1,4
16,81,0,4
17,82,1,2
18,90,0,2
19,90,2,2
20,92,4,2
21,96,0,2
22,96,1,0
23,97,4,4
24,98,0,3
25,103,1,4
26,107,4,4
27,116,0,3
28,117,2,2
29,130,3,0
30,132,4,4
31,133,4,2
32,135,2,4
33,138,1,4
34,148,2,4
35,150,0,4
36,150,1,2
37,150,4,1
38,155,2,4
39,158,0,2
40,160,2,2
41,163,1,4
42,165,0,3
43,167,1,2
44,173,1,4
45,175,0,3
46,177,0,3
47,179,0,2
48,181,1,2
49,183,3,0
50,185,0,2
51,185,0,3
52,187,3,4
53,193,0,2
54,199,1,4
