,step,vertical_idx,horizontal_idx
0,13,2,2
1,16,4,4
2,28,0,2
3,29,2,4
4,31,3,4
5,32,0,3
6,33,0,4
7,34,0,3
8,36,0,3
9,40,0,3
10,44,1,4
11,48,2,2
12,50,4,4
13,54,2,2
14,57,2,2
15,57,4,4
16,59,4,2
17,69,3,2
18,72,4,4
19,75,0,3
20,84,1,4
21,93,0,2
22,98,4,2
23,99,3,1
24,100,4,1
25,103,3,0
26,106,1,4
27,112,0,2
28,112,1,2
29,134,3,1
30,137,0,2
31,139,0,4
32,144,2,4
33,146,4,4
34,160,3,2
35,161,1,2
36,162,3,2
37,163,4,0
38,164,0,4
39,171,3,4
40,179,0,2
41,179,4,1
42,180,1,4
43,190,1,2
44,193,4,1
45,195,3,4
46,197,2,2
