,step,vertical_idx,horizontal_idx
0,5,3,4
1,10,4,1
2,12,1,2
3,15,2,2
4,18,3,1
5,26,4,4
6,30,0,4
7,32,3,0
8,38,3,2
9,41,4,0
10,43,1,4
11,45,0,0
12,46,3,1
13,60,1,4
14,60,3,4
15,61,4,3
16,62,1,3
17,63,0,3
18,64,1,2
19,65,0,3
20,67,3,4
21,71,2,3
22,74,1,3
23,83,1,1
24,84,3,1
25,84,4,3
26,88,0,3
27,91,4,2
28,92,3,4
29,95,2,2
30,96,3,4
31,97,1,4
32,98,0,3
33,101,2,2
34,104,4,4
35,109,1,1
36,110,4,1
37,114,1,2
38,116,0,2
39,117,4,4
40,132,2,4
41,136,1,4
42,139,2,3
43,139,4,2
44,144,2,4
45,149,4,1
46,153,3,4
47,156,4,3
48,158,1,3
49,159,4,4
50,170,4,2
51,176,0,4
52,188,4,2
53,192,0,4
