,step,vertical_idx,horizontal_idx
0,6,1,4
1,7,2,4
2,7,3,2
3,16,1,2
4,16,2,3
5,17,2,4
6,26,3,4
7,28,1,3
8,28,3,2
9,31,0,3
10,33,4,4
11,34,1,2
12,53,1,4
13,54,2,2
14,65,4,4
15,66,2,3
16,77,4,4
17,78,2,3
18,81,0,3
19,82,0,4
20,83,1,2
21,86,4,4
22,87,1,4
23,93,4,0
24,97,1,4
25,98,2,4
26,99,1,4
27,100,0,4
28,103,0,4
29,103,2,4
30,107,4,4
31,111,4,4
32,114,2,3
33,124,1,3
34,125,4,4
35,127,4,1
36,138,4,3
37,143,2,4
38,143,4,3
39,146,3,1
40,158,4,1
41,173,4,4
42,175,2,2
43,181,3,0
44,190,3,4
45,190,4,1
46,194,2,1
47,194,2,3
48,194,3,4
