,step,vertical_idx,horizontal_idx
0,6,2,4
1,6,3,4
2,11,4,0
3,19,0,3
4,22,4,3
5,27,1,3
6,28,1,3
7,29,4,4
8,30,2,2
9,30,4,4
10,31,2,2
11,36,1,4
12,47,1,4
13,48,2,1
14,49,2,4
15,51,3,2
16,62,1,3
17,69,3,4
18,70,4,4
19,82,4,4
20,85,3,2
21,91,1,4
22,92,3,2
23,95,4,3
24,97,4,4
25,100,0,4
26,107,1,3
27,107,2,4
28,111,3,4
29,122,0,3
30,128,1,4
31,143,0,2
32,143,2,1
33,144,0,0
34,153,1,4
35,154,1,3
36,158,2,2
37,164,1,1
38,165,0,2
39,166,4,0
40,167,4,4
41,169,3,1
42,170,1,0
43,171,4,1
44,173,4,3
45,181,4,3
46,190,0,1
47,193,4,2
48,196,3,2
49,197,1,2
50,198,1,0
