,step,vertical_idx,horizontal_idx
0,4,0,2
1,12,1,3
2,15,1,4
3,16,4,3
4,18,1,4
5,29,2,2
6,30,2,2
7,34,1,1
8,49,1,0
9,49,3,3
10,75,4,4
11,90,1,1
12,91,2,4
13,93,2,4
14,107,2,4
15,111,3,4
16,112,0,2
17,113,0,1
18,113,0,2
19,113,3,4
20,118,3,2
21,119,0,4
22,119,4,4
23,125,4,2
24,128,1,1
25,133,0,4
26,139,0,3
27,141,0,3
28,143,1,4
29,148,0,3
30,148,1,4
31,153,3,2
32,153,3,3
33,157,4,3
34,162,4,4
35,167,0,3
36,172,4,4
37,177,4,4
38,179,3,2
39,181,2,3
40,186,1,3
41,192,1,3
42,195,0,3
43,195,3,0
44,198,4,1
45,200,1,4
