,step,vertical_idx,horizontal_idx
0,5,4,3
1,10,0,3
2,10,1,4
3,13,2,2
4,13,3,4
5,15,0,2
6,15,2,3
7,15,3,1
8,17,0,4
9,21,3,3
10,24,4,4
11,26,3,4
12,32,0,4
13,32,1,0
14,38,2,4
15,45,3,3
16,49,2,3
17,51,4,4
18,66,4,2
19,70,0,2
20,70,0,4
21,72,3,0
22,79,4,4
23,80,2,3
24,91,2,3
25,91,3,4
26,93,0,4
27,99,3,4
28,103,1,4
29,104,0,1
30,106,2,2
31,110,1,4
32,114,0,4
33,118,2,1
34,126,0,2
35,132,4,4
36,135,3,4
37,137,0,3
38,140,0,2
39,142,2,3
40,151,0,2
41,152,0,4
42,158,4,2
43,168,2,4
44,170,3,3
45,174,1,3
46,179,3,3
47,184,4,3
