,step,vertical_idx,horizontal_idx
0,1,0,3
1,8,1,4
2,13,3,4
3,15,0,3
4,21,3,0
5,26,0,4
6,26,4,3
7,30,1,3
8,32,4,1
9,33,1,3
10,34,0,4
11,36,2,2
12,36,4,4
13,45,3,3
14,50,3,1
15,53,0,1
16,54,2,4
17,57,3,2
18,58,0,1
19,67,1,4
20,73,1,3
21,76,3,4
22,79,0,3
23,79,1,3
24,80,4,2
25,81,0,2
26,90,1,2
27,92,1,0
28,96,0,3
29,96,4,4
30,102,3,4
31,110,4,4
32,111,4,3
33,113,0,1
34,114,0,1
35,119,0,2
36,123,1,1
37,123,4,3
38,128,4,3
39,132,0,4
40,132,3,2
41,136,3,3
42,145,3,4
43,146,3,2
44,149,0,3
45,151,1,3
46,152,1,4
47,154,0,1
48,154,1,2
49,162,4,1
50,163,3,3
51,165,4,4
52,171,3,3
53,172,3,4
54,175,1,4
55,177,4,4
56,187,3,4
57,193,0,4
