,step,vertical_idx,horizontal_idx
0,2,1,3
1,11,1,2
2,12,3,2
3,15,3,4
4,24,4,3
5,25,0,4
6,25,4,4
7,36,1,2
8,36,4,4
9,38,3,2
10,40,3,4
11,42,1,1
12,53,4,2
13,54,0,4
14,59,4,4
15,61,1,1
16,63,0,3
17,69,0,0
18,72,4,3
19,74,4,3
20,77,1,0
21,80,0,2
22,81,1,3
23,81,4,4
24,89,4,1
25,92,4,3
26,102,0,0
27,109,2,4
28,115,4,0
29,116,3,3
30,116,4,1
31,117,2,3
32,117,3,4
33,129,2,4
34,134,4,0
35,135,1,1
36,136,0,4
37,147,1,2
38,150,2,4
39,154,4,2
40,157,3,3
41,161,0,3
42,168,0,3
43,168,1,4
44,169,0,4
45,169,4,3
46,176,2,4
47,181,0,2
48,182,2,1
49,188,4,1
50,191,4,4
51,194,1,2
