,step,vertical_idx,horizontal_idx
0,2,0,4
1,6,2,4
2,12,3,3
3,15,1,4
4,20,1,4
5,27,4,3
6,30,1,2
7,33,4,1
8,37,2,4
9,39,1,0
10,40,0,4
11,43,0,4
12,45,1,4
13,50,2,3
14,53,1,4
15,54,2,4
16,54,3,4
17,58,4,3
18,63,2,4
19,66,1,4
20,68,2,3
21,74,1,4
22,75,3,3
23,79,1,0
24,87,2,2
25,88,1,3
26,92,3,1
27,95,2,3
28,96,1,4
29,100,4,3
30,118,4,0
31,125,1,3
32,125,3,2
33,141,1,4
34,146,3,2
35,147,2,4
36,153,3,3
37,159,1,1
38,160,3,0
39,163,0,4
40,165,0,1
41,177,4,4
42,183,2,3
43,184,2,2
44,186,0,3
45,186,2,2
46,189,1,3
