,step,vertical_idx,horizontal_idx
0,7,4,1
1,16,2,4
2,16,4,3
3,17,0,4
4,17,2,4
5,30,3,0
6,31,2,4
7,33,1,2
8,35,3,3
9,42,4,1
10,44,3,3
11,48,2,3
12,51,1,1
13,52,1,1
14,53,3,3
15,63,3,4
16,64,2,4
17,72,0,1
18,84,0,4
19,86,2,4
20,91,4,0
21,103,4,1
22,106,1,4
23,106,4,4
24,108,1,2
25,116,0,2
26,117,0,3
27,127,0,4
28,127,2,2
29,131,4,4
30,137,0,3
31,142,2,1
32,159,0,2
33,162,4,4
34,165,1,4
35,166,1,3
36,171,3,4
37,172,1,4
38,173,1,2
39,183,0,4
40,186,3,3
41,188,2,2
42,191,0,4
43,191,2,3
44,193,3,3
45,194,0,3
