,step,vertical_idx,horizontal_idx
0,5,0,2
1,7,4,1
2,17,3,3
3,28,2,4
4,30,4,2
5,31,0,3
6,31,3,3
7,32,1,2
8,46,0,3
9,47,4,4
10,57,4,3
11,60,3,3
12,62,1,4
13,63,4,3
14,65,3,1
15,78,0,2
16,78,1,2
17,79,3,2
18,80,2,1
19,80,3,1
20,84,2,3
21,84,3,3
22,84,4,3
23,85,1,4
24,86,2,2
25,86,3,4
26,91,4,3
27,92,1,0
28,93,2,2
29,94,0,0
30,98,3,2
31,103,0,1
32,111,3,4
33,117,3,3
34,119,4,3
35,120,1,4
36,124,0,2
37,133,1,4
38,135,2,3
39,144,2,1
40,148,1,2
41,148,3,1
42,153,0,3
43,153,1,4
44,154,4,4
45,155,3,2
46,156,2,3
47,157,0,4
48,178,4,4
49,185,3,0
50,186,3,0
51,189,3,4
52,197,4,1
53,198,3,4
