,step,vertical_idx,horizontal_idx
0,2,4,4
1,6,3,1
2,16,3,3
3,29,0,2
4,31,3,3
5,33,3,2
6,36,2,2
7,38,4,3
8,42,4,4
9,55,0,3
10,55,2,1
11,62,2,2
12,73,2,3
13,80,2,2
14,80,2,4
15,86,1,3
16,90,1,1
17,95,4,4
18,106,0,4
19,108,0,1
20,114,1,2
21,114,3,3
22,118,4,4
23,129,4,3
24,130,4,4
25,132,0,4
26,132,4,1
27,133,1,4
28,143,1,1
29,144,3,4
30,146,0,4
31,147,1,1
32,148,1,2
33,150,0,3
34,156,3,4
35,158,2,3
36,164,4,4
37,171,3,1
38,171,4,3
39,174,0,1
40,177,0,3
41,182,0,2
42,184,2,3
43,186,3,4
44,189,4,3
45,191,0,3
46,197,2,1
47,199,1,4
48,199,3,4
49,200,0,4
50,200,4,4
