,step,vertical_idx,horizontal_idx
0,1,2,4
1,7,2,4
2,14,0,2
3,16,3,0
4,19,1,1
5,20,4,4
6,21,4,4
7,22,2,4
8,25,0,3
9,25,0,4
10,27,2,2
11,28,2,3
12,34,2,3
13,35,3,1
14,35,4,3
15,38,3,2
16,40,4,3
17,42,3,1
18,44,2,3
19,55,2,4
20,61,3,3
21,61,3,4
22,68,0,4
23,74,1,4
24,78,4,3
25,81,2,4
26,86,4,3
27,89,2,4
28,90,2,4
29,90,3,3
30,91,1,4
31,93,3,0
32,100,4,2
33,102,0,2
34,108,3,2
35,113,1,4
36,122,3,3
37,137,0,4
38,137,2,4
39,138,1,4
40,139,1,4
41,139,2,2
42,141,2,2
43,147,2,3
44,154,4,2
45,155,2,4
46,159,3,0
47,163,1,4
48,170,3,2
49,171,3,4
50,172,3,4
51,175,2,2
52,176,0,4
53,187,4,2
54,190,0,4
55,194,2,2
