,step,vertical_idx,horizontal_idx
0,9,1,1
1,11,0,3
2,12,3,4
3,12,4,2
4,12,4,4
5,15,2,4
6,16,3,3
7,24,3,2
8,33,4,1
9,43,4,2
10,45,2,4
11,48,1,4
12,48,4,2
13,67,4,2
14,82,2,2
15,85,0,2
16,85,4,1
17,86,2,4
18,106,1,3
19,108,3,3
20,113,1,1
21,117,4,1
22,118,3,3
23,121,1,2
24,135,3,3
25,139,4,3
26,144,0,2
27,145,1,4
28,145,4,4
29,148,1,3
30,150,1,4
31,151,0,4
32,157,0,2
33,160,1,4
34,162,2,4
35,168,2,4
36,169,3,3
37,170,0,4
38,170,1,4
39,174,3,2
40,175,1,4
41,175,4,2
42,176,0,0
43,178,1,1
44,180,1,4
45,187,3,2
46,193,4,3
