,step,vertical_idx,horizontal_idx
0,3,3,2
1,11,3,4
2,12,0,4
3,22,3,4
4,27,3,4
5,28,1,3
6,29,3,4
7,35,1,0
8,35,1,3
9,37,4,3
10,43,0,4
11,47,3,2
12,49,0,4
13,55,3,2
14,58,4,3
15,70,1,0
16,73,3,3
17,78,1,4
18,85,1,1
19,89,0,0
20,89,1,0
21,89,4,4
22,90,2,4
23,90,4,1
24,91,1,3
25,91,4,2
26,95,3,2
27,100,1,1
28,102,1,0
29,103,0,2
30,104,2,1
31,104,4,1
32,109,4,1
33,117,1,3
34,128,2,1
35,134,0,3
36,136,4,4
37,139,2,2
38,145,1,4
39,147,2,2
40,149,0,0
41,159,2,1
42,163,1,3
43,170,4,3
44,171,0,2
45,171,2,4
46,173,4,3
47,175,2,2
48,176,0,1
49,176,1,2
50,181,1,1
51,183,0,1
52,190,4,4
53,195,2,2
