,step,vertical_idx,horizontal_idx
0,3,3,4
1,18,0,1
2,25,4,2
3,28,3,4
4,29,1,3
5,37,3,3
6,42,4,4
7,44,1,2
8,49,0,4
9,53,3,1
10,54,2,4
11,55,0,2
12,58,0,3
13,58,4,3
14,60,3,2
15,62,3,2
16,67,1,4
17,69,3,1
18,70,1,2
19,70,2,2
20,75,2,3
21,77,4,1
22,78,4,2
23,85,1,3
24,87,1,3
25,94,2,1
26,101,4,2
27,118,1,3
28,120,2,3
29,122,4,4
30,124,1,3
31,126,1,3
32,126,4,4
33,133,0,2
34,137,4,4
35,142,2,1
36,144,4,3
37,152,2,2
38,157,1,2
39,158,1,3
40,161,2,1
41,162,3,4
42,163,4,4
43,165,3,4
44,170,1,2
45,188,2,3
46,191,1,1
47,199,4,3
