,step,vertical_idx,horizontal_idx
0,12,0,1
1,19,3,2
2,21,4,4
3,24,4,4
4,26,0,4
5,27,2,2
6,28,0,4
7,28,4,2
8,31,3,1
9,32,1,4
10,36,0,3
11,36,3,3
12,37,0,4
13,62,3,0
14,66,1,1
15,69,3,2
16,69,3,4
17,71,4,3
18,84,0,3
19,85,3,3
20,89,3,4
21,90,1,4
22,93,3,3
23,95,0,0
24,95,0,3
25,101,1,0
26,102,0,4
27,111,4,4
28,112,4,2
29,122,0,3
30,125,1,3
31,125,3,2
32,132,1,1
33,140,2,4
34,141,2,1
35,143,2,2
36,147,1,1
37,150,1,4
38,152,4,4
39,155,4,1
40,160,2,1
41,173,1,2
42,177,4,2
43,184,0,3
44,187,0,1
45,189,0,2
