,step,vertical_idx,horizontal_idx
0,3,0,4
1,5,1,4
2,10,2,3
3,15,4,2
4,19,1,2
5,21,1,4
6,26,0,4
7,28,0,3
8,30,3,2
9,33,2,4
10,38,2,2
11,47,1,3
12,49,4,4
13,51,3,3
14,52,4,3
15,56,0,4
16,57,1,3
17,59,3,0
18,59,4,2
19,61,4,3
20,67,1,2
21,69,4,1
22,79,4,4
23,83,2,3
24,85,4,3
25,89,0,4
26,93,1,4
27,98,0,4
28,105,2,3
29,111,1,4
30,115,0,3
31,116,0,4
32,119,3,4
33,128,2,4
34,129,1,0
35,133,4,3
36,135,2,4
37,141,4,3
38,142,3,4
39,150,1,4
40,153,2,3
41,154,0,3
42,160,3,3
43,161,1,1
44,164,2,3
45,175,1,4
46,179,4,3
47,183,4,4
48,187,2,2
49,190,0,4
50,191,3,4
51,197,0,2
52,199,3,4
