,step,vertical_idx,horizontal_idx
0,4,4,2
1,8,4,0
2,9,0,2
3,10,1,4
4,13,1,4
5,17,3,4
6,40,3,3
7,42,3,1
8,51,1,2
9,59,2,3
10,61,4,2
11,65,0,1
12,66,2,1
13,69,0,3
14,72,4,4
15,73,4,2
16,74,0,3
17,74,3,4
18,76,0,4
19,79,0,4
20,80,4,4
21,87,2,4
22,91,4,2
23,91,4,4
24,93,4,4
25,97,3,1
26,99,2,4
27,100,2,4
28,102,0,2
29,106,3,2
30,108,1,3
31,145,1,4
32,150,1,4
33,151,1,0
34,151,1,3
35,151,3,4
36,158,0,4
37,158,2,2
38,162,1,3
39,164,0,4
40,166,2,2
41,167,0,3
42,167,3,3
43,178,0,3
44,179,0,3
45,184,3,3
46,189,1,1
47,194,0,4
48,195,0,4
