,step,vertical_idx,horizontal_idx
0,1,1,3
1,2,1,0
2,3,0,4
3,6,2,1
4,18,0,2
5,32,2,3
6,36,0,2
7,44,3,4
8,50,4,2
9,52,4,3
10,58,4,3
11,59,1,3
12,66,0,3
13,68,0,4
14,76,0,3
15,85,2,2
16,88,4,4
17,92,1,4
18,94,3,3
19,99,0,1
20,101,1,3
21,104,3,4
22,118,3,0
23,122,0,2
24,122,3,2
25,124,0,1
26,126,3,3
27,129,3,4
28,131,2,3
29,137,4,4
30,147,1,1
31,150,3,2
32,153,3,4
33,160,2,3
34,160,2,4
35,164,3,4
36,169,2,4
37,172,0,3
38,173,1,3
39,173,3,4
40,175,3,4
41,176,4,1
42,178,1,3
43,188,1,2
44,193,4,4
45,196,4,4
