,step,vertical_idx,horizontal_idx
0,5,1,3
1,5,4,1
2,9,3,2
3,18,2,4
4,21,0,4
5,22,0,3
6,22,1,3
7,23,1,2
8,30,0,3
9,31,2,3
10,33,2,3
11,36,0,4
12,45,4,2
13,53,3,3
14,54,0,4
15,55,0,3
16,64,4,3
17,69,4,4
18,75,0,1
19,79,3,4
20,85,0,4
21,86,1,2
22,90,2,4
23,91,0,1
24,96,0,3
25,96,2,4
26,103,2,1
27,104,0,4
28,114,0,3
29,115,4,1
30,119,0,3
31,119,0,4
32,120,4,3
33,123,2,3
34,127,4,2
35,129,3,1
36,130,1,4
37,135,4,1
38,137,0,3
39,137,1,2
40,142,2,4
41,145,0,2
42,156,4,2
43,167,0,1
44,179,3,3
45,186,4,3
46,194,2,3
47,197,1,4
