,step,vertical_idx,horizontal_idx
0,3,1,4
1,14,0,3
2,14,1,4
3,17,3,0
4,18,2,4
5,22,1,4
6,23,3,4
7,30,0,3
8,33,4,4
9,38,4,1
10,40,4,2
11,41,0,2
12,47,3,3
13,52,4,0
14,53,1,2
15,54,0,2
16,54,3,2
17,59,0,1
18,64,4,4
19,66,3,3
20,66,3,4
21,74,0,1
22,75,1,1
23,79,1,4
24,82,0,4
25,96,1,3
26,101,0,2
27,101,1,0
28,102,4,1
29,110,2,4
30,124,1,1
31,128,1,4
32,129,2,4
33,130,0,4
34,131,4,4
35,137,3,3
36,137,4,3
37,141,1,0
38,142,2,4
39,146,1,4
40,150,3,2
41,152,3,2
42,164,1,3
43,170,4,3
44,178,0,3
45,178,3,4
46,179,4,1
47,183,0,3
48,193,3,1
