,step,vertical_idx,horizontal_idx
0,1,3,3
1,3,2,4
2,7,0,4
3,8,2,3
4,8,4,3
5,20,2,4
6,21,4,3
7,26,0,4
8,35,3,2
9,38,0,3
10,41,1,3
11,48,3,3
12,54,0,3
13,54,0,4
14,59,1,3
15,60,0,1
16,61,0,3
17,63,1,2
18,66,2,4
19,67,1,3
20,70,2,2
21,75,4,3
22,75,4,4
23,76,3,4
24,79,0,3
25,80,4,3
26,84,3,4
27,85,0,4
28,85,1,4
29,87,1,4
30,97,4,1
31,98,3,1
32,100,3,4
33,101,1,4
34,104,1,3
35,109,0,4
36,113,3,2
37,116,0,1
38,124,0,3
39,132,3,2
40,138,0,1
41,148,2,4
42,155,1,1
43,155,2,3
44,165,4,3
45,171,1,2
46,176,0,4
47,177,4,3
48,185,3,2
49,185,4,1
50,191,3,4
51,195,2,1
