,step,vertical_idx,horizontal_idx
0,2,4,1
1,4,0,3
2,18,1,1
3,23,2,2
4,24,2,4
5,25,2,4
6,33,3,1
7,34,4,4
8,38,3,2
9,40,0,4
10,42,0,2
11,54,2,4
12,57,4,3
13,58,0,3
14,61,0,3
15,62,3,0
16,71,3,0
17,81,3,4
18,83,4,4
19,87,4,4
20,88,0,0
21,93,1,4
22,94,3,4
23,97,1,3
24,98,1,4
25,104,0,3
26,107,0,3
27,107,2,4
28,110,4,3
29,113,3,2
30,125,1,4
31,132,4,2
32,138,1,4
33,138,3,1
34,141,4,2
35,142,0,0
36,148,1,4
37,152,1,4
38,158,4,4
39,160,0,1
40,168,1,3
41,170,0,4
42,175,3,0
43,176,4,2
44,180,3,4
45,184,3,4
46,186,2,4
47,188,0,2
48,189,4,2
49,193,4,3
50,194,0,4
51,195,2,4
52,197,2,4
