,step,vertical_idx,horizontal_idx
0,1,1,3
1,7,1,3
2,10,0,1
3,15,0,3
4,15,2,3
5,16,0,3
6,17,2,3
7,17,4,4
8,24,4,3
9,26,0,4
10,26,4,3
11,31,1,4
12,33,3,3
13,39,1,4
14,46,4,4
15,52,4,4
16,56,3,2
17,58,3,4
18,58,4,1
19,58,4,3
20,62,3,3
21,64,3,4
22,67,3,4
23,75,1,0
24,80,4,3
25,83,1,4
26,83,4,2
27,84,3,1
28,91,3,1
29,99,1,4
30,110,4,4
31,113,2,3
32,117,3,1
33,118,2,4
34,121,1,2
35,121,3,2
36,129,2,1
37,129,2,3
38,136,0,4
39,138,4,4
40,140,0,4
41,141,3,3
42,144,1,1
43,146,2,4
44,146,3,4
45,147,0,2
46,147,0,4
47,147,1,4
48,152,3,3
49,156,0,4
50,157,3,2
51,159,0,3
52,161,2,3
53,164,0,2
54,176,2,2
55,180,3,0
56,181,0,4
57,182,1,4
58,183,1,2
59,186,3,3
60,192,3,2
61,193,2,4
62,198,1,0
