,step,vertical_idx,horizontal_idx
0,3,4,3
1,11,4,4
2,23,4,4
3,30,2,2
4,34,0,4
5,34,3,4
6,36,4,4
7,44,0,3
8,44,1,4
9,54,3,4
10,55,0,4
11,55,1,4
12,55,3,3
13,64,3,4
14,65,3,4
15,71,3,2
16,73,2,4
17,75,3,3
18,81,0,4
19,84,0,4
20,84,2,3
21,88,0,2
22,95,2,2
23,95,4,3
24,96,2,2
25,96,4,2
26,97,1,3
27,101,1,3
28,105,3,1
29,113,3,3
30,122,0,4
31,128,1,2
32,130,0,3
33,135,1,3
34,139,4,4
35,143,4,1
36,154,3,1
37,155,2,3
38,156,3,3
39,167,2,3
40,176,1,1
41,178,4,3
42,180,1,4
43,183,3,3
44,188,1,4
45,190,0,2
