,step,vertical_idx,horizontal_idx
0,3,3,3
1,4,3,3
2,5,0,3
3,6,0,2
4,6,3,4
5,7,2,2
6,7,3,3
7,8,4,0
8,11,1,2
9,16,4,3
10,28,0,1
11,31,0,3
12,31,2,4
13,38,3,1
14,40,3,4
15,46,0,1
16,48,4,1
17,48,4,4
18,52,3,1
19,55,4,2
20,58,0,3
21,61,4,4
22,68,3,4
23,69,4,3
24,70,2,4
25,70,3,4
26,71,3,2
27,73,1,3
28,81,3,4
29,87,4,4
30,96,4,4
31,97,1,3
32,101,4,4
33,105,2,3
34,109,1,4
35,113,2,1
36,117,2,1
37,119,2,3
38,121,0,1
39,122,0,2
40,122,2,4
41,123,1,3
42,127,1,3
43,128,1,2
44,129,4,4
45,131,4,2
46,132,1,0
47,137,0,4
48,138,3,4
49,148,0,3
50,148,4,4
51,153,0,0
52,155,1,1
53,157,2,3
54,159,4,3
55,181,1,4
56,188,0,4
57,195,1,4
58,196,0,0
59,199,2,2
