,step,vertical_idx,horizontal_idx
0,2,1,2
1,5,4,1
2,6,4,4
3,13,2,4
4,16,1,3
5,16,3,2
6,19,4,3
7,22,4,1
8,28,3,3
9,29,3,4
10,31,0,3
11,37,0,4
12,39,1,4
13,51,4,1
14,54,1,3
15,63,2,4
16,66,4,4
17,69,4,3
18,71,3,2
19,72,1,2
20,88,3,4
21,89,1,1
22,92,4,3
23,100,1,3
24,100,2,4
25,107,3,2
26,109,4,4
27,110,2,3
28,119,0,2
29,129,1,4
30,132,1,1
31,132,1,3
32,133,4,2
33,145,4,3
34,152,3,2
35,153,4,3
36,162,0,4
37,163,0,2
38,167,2,4
39,168,2,2
40,169,0,0
41,175,1,3
42,175,2,2
43,182,1,1
44,188,3,4
45,188,4,0
46,189,0,1
47,192,0,3
48,196,1,2
