,step,vertical_idx,horizontal_idx
0,2,0,4
1,3,1,2
2,9,2,4
3,13,1,4
4,31,0,3
5,32,0,4
6,34,4,1
7,34,4,4
8,37,3,3
9,38,3,4
10,39,3,1
11,41,2,4
12,49,2,1
13,56,0,2
14,62,2,4
15,64,0,4
16,64,3,3
17,65,4,4
18,70,0,1
19,70,1,4
20,71,3,4
21,73,1,4
22,74,0,1
23,82,4,4
24,83,1,1
25,85,2,1
26,88,4,4
27,90,4,1
28,91,4,4
29,96,1,3
30,97,2,4
31,98,4,2
32,101,1,4
33,106,0,3
34,109,1,4
35,113,4,4
36,124,2,2
37,126,1,4
38,128,1,3
39,130,3,4
40,132,0,4
41,135,3,1
42,137,3,2
43,148,4,4
44,154,1,1
45,156,3,4
46,164,0,4
47,164,3,3
48,171,0,0
49,172,1,4
50,172,3,4
51,174,4,4
52,177,1,4
53,183,3,3
54,187,4,4
55,192,0,3
56,196,0,3
57,198,1,4
58,199,4,4
