,step,vertical_idx,horizontal_idx
0,2,0,4
1,9,1,4
2,23,4,3
3,26,1,3
4,27,1,3
5,29,4,1
6,30,0,3
7,33,1,4
8,34,0,3
9,36,1,1
10,41,4,3
11,48,2,4
12,62,2,3
13,62,3,3
14,66,4,4
15,67,3,3
16,71,1,3
17,71,4,2
18,72,2,2
19,73,3,4
20,78,3,0
21,79,0,3
22,79,2,3
23,82,4,3
24,86,4,2
25,91,1,0
26,98,4,2
27,100,1,0
28,101,0,2
29,105,0,2
30,107,2,2
31,133,0,3
32,144,1,3
33,150,4,4
34,153,1,3
35,157,4,1
36,170,0,3
37,173,0,0
38,179,0,1
39,181,4,2
40,188,4,4
41,189,4,0
42,193,1,2
43,197,3,0
44,199,4,4
45,200,0,4
