,step,vertical_idx,horizontal_idx
0,3,1,4
1,7,3,4
2,10,0,0
3,11,0,4
4,14,2,4
5,14,3,4
6,23,2,1
7,23,4,3
8,30,2,3
9,38,0,2
10,42,0,4
11,43,4,4
12,46,1,4
13,48,4,1
14,49,3,3
15,50,0,1
16,50,3,3
17,50,4,0
18,55,0,0
19,55,4,0
20,59,2,1
21,69,3,4
22,71,3,4
23,72,3,3
24,72,4,4
25,74,3,4
26,82,2,4
27,85,4,4
28,92,3,4
29,93,3,2
30,96,0,3
31,101,2,3
32,103,2,3
33,107,4,1
34,109,1,3
35,112,0,4
36,114,1,2
37,123,1,4
38,125,3,3
39,126,1,3
40,132,3,2
41,141,0,4
42,147,4,4
43,151,3,2
44,152,4,2
45,153,0,2
46,167,2,1
47,167,3,4
48,168,2,3
49,180,4,4
50,183,0,4
51,183,2,3
52,186,4,2
53,190,1,3
54,199,1,4
