,step,vertical_idx,horizontal_idx
0,1,1,2
1,13,2,1
2,14,4,4
3,19,0,4
4,21,3,4
5,30,3,1
6,36,4,4
7,37,1,4
8,39,3,4
9,41,3,4
10,49,0,4
11,56,0,2
12,56,1,1
13,66,3,2
14,66,4,0
15,68,1,3
16,74,2,3
17,77,0,1
18,80,3,3
19,82,0,3
20,85,1,1
21,85,3,4
22,95,0,1
23,97,0,2
24,103,1,2
25,110,4,4
26,115,1,2
27,115,1,3
28,117,2,1
29,119,2,2
30,121,4,4
31,122,2,4
32,149,4,2
33,153,0,1
34,156,1,1
35,156,2,1
36,159,1,2
37,159,4,4
38,161,1,4
39,167,1,3
40,168,3,0
41,171,0,1
42,176,0,1
43,182,3,4
44,184,4,3
45,187,0,4
46,190,4,2
47,196,0,3
48,200,4,0
