,step,vertical_idx,horizontal_idx
0,5,1,4
1,7,2,3
2,10,2,4
3,14,2,2
4,21,1,4
5,33,3,4
6,36,1,4
7,36,3,1
8,44,0,4
9,50,2,2
10,54,4,4
11,59,4,2
12,60,0,2
13,61,4,2
14,62,0,4
15,63,2,1
16,63,2,4
17,64,4,4
18,65,0,4
19,71,0,3
20,77,1,3
21,82,1,4
22,82,2,3
23,82,3,1
24,84,0,1
25,86,2,1
26,91,2,3
27,92,0,4
28,95,2,1
29,100,1,3
30,109,0,4
31,115,0,4
32,125,1,4
33,127,3,4
34,133,1,3
35,140,0,3
36,140,4,4
37,142,1,1
38,148,3,1
39,152,4,0
40,153,3,4
41,154,3,4
42,159,3,4
43,160,0,1
44,160,0,2
45,160,4,4
46,161,0,0
47,162,2,3
48,162,3,3
49,163,3,4
50,174,1,3
51,178,2,2
52,179,0,3
53,184,0,1
54,188,0,2
55,196,1,3
56,200,2,1
