,step,vertical_idx,horizontal_idx
0,13,1,0
1,13,4,4
2,19,1,2
3,19,2,2
4,24,0,4
5,27,1,2
6,30,1,3
7,37,3,4
8,39,0,3
9,42,1,2
10,43,1,4
11,48,1,3
12,49,2,4
13,60,3,2
14,66,0,1
15,74,4,0
16,75,3,4
17,81,3,1
18,81,3,4
19,84,4,3
20,91,2,1
21,108,3,0
22,109,2,4
23,113,1,2
24,115,0,2
25,121,3,3
26,123,3,2
27,130,0,2
28,140,1,3
29,143,2,3
30,144,4,4
31,146,1,4
32,150,1,0
33,158,4,4
34,161,0,3
35,162,0,1
36,162,4,3
37,163,0,4
38,166,4,2
39,167,4,4
40,171,3,3
41,171,3,4
42,173,3,3
43,179,0,4
44,182,3,3
45,191,2,3
46,192,0,2
47,192,0,3
48,193,1,2
49,194,3,4
50,199,3,4
51,199,4,3
