,step,vertical_idx,horizontal_idx
0,5,3,4
1,7,0,3
2,28,4,0
3,33,4,4
4,40,2,4
5,42,2,2
6,62,0,4
7,69,1,1
8,73,4,3
9,75,0,2
10,77,3,2
11,78,1,2
12,80,1,3
13,80,2,2
14,81,3,4
15,84,2,1
16,99,2,3
17,104,0,4
18,105,0,0
19,106,3,2
20,109,0,4
21,109,1,3
22,117,0,3
23,119,0,3
24,120,3,3
25,127,4,3
26,131,2,1
27,141,0,2
28,145,1,4
29,148,0,4
30,157,3,4
31,162,0,2
32,162,4,2
33,171,4,2
34,172,1,3
35,173,0,1
36,176,0,2
37,185,0,2
38,185,1,4
39,187,3,0
40,189,4,4
41,191,3,1
42,192,3,4
43,197,3,1
44,198,4,3
45,200,1,3
