,step,vertical_idx,horizontal_idx
0,5,3,3
1,10,1,0
2,10,1,2
3,10,4,0
4,20,2,2
5,27,1,4
6,31,0,4
7,36,4,2
8,45,4,2
9,49,4,4
10,64,3,4
11,66,1,3
12,68,0,4
13,69,4,4
14,70,1,0
15,71,2,4
16,73,3,2
17,75,1,2
18,79,0,4
19,80,0,3
20,85,0,1
21,85,1,4
22,92,1,3
23,94,3,4
24,97,2,2
25,98,4,4
26,100,1,4
27,112,3,4
28,115,4,0
29,119,1,4
30,123,1,3
31,123,3,2
32,124,2,2
33,130,0,4
34,132,2,4
35,153,3,3
36,154,1,4
37,156,0,1
38,156,2,2
39,159,4,4
40,160,3,3
41,161,1,1
42,163,2,4
43,163,4,1
44,166,1,4
45,172,1,3
46,174,3,4
47,176,3,1
48,180,4,3
49,183,0,1
50,187,2,3
51,188,1,3
52,193,3,4
53,195,2,4
