,step,vertical_idx,horizontal_idx
0,17,2,4
1,20,0,2
2,26,3,3
3,29,3,3
4,33,2,4
5,34,2,3
6,36,1,3
7,42,3,4
8,48,3,0
9,58,1,4
10,62,1,2
11,62,3,3
12,65,3,1
13,68,2,4
14,72,3,4
15,73,0,4
16,74,3,2
17,74,3,4
18,76,0,4
19,79,3,4
20,89,4,4
21,91,1,4
22,92,1,3
23,99,3,3
24,110,1,4
25,115,0,3
26,122,4,2
27,125,3,1
28,126,3,4
29,127,4,1
30,128,3,4
31,133,1,4
32,139,3,2
33,141,0,4
34,142,3,4
35,144,2,2
36,150,4,2
37,151,1,2
38,159,1,2
39,162,1,4
40,164,1,2
41,181,2,4
42,192,0,3
43,194,4,1
44,196,1,4
45,199,0,4
