,step,vertical_idx,horizontal_idx
0,3,1,3
1,7,1,4
2,14,1,4
3,14,2,4
4,17,1,4
5,25,1,3
6,26,2,4
7,28,0,3
8,29,4,2
9,33,3,4
10,35,4,1
11,43,1,3
12,43,3,4
13,50,1,4
14,53,3,3
15,58,0,3
16,60,2,1
17,60,3,2
18,62,1,3
19,63,0,4
20,63,3,2
21,64,1,4
22,67,2,4
23,68,4,1
24,69,1,3
25,70,0,1
26,74,0,1
27,80,4,3
28,83,1,3
29,88,4,1
30,95,2,4
31,97,2,3
32,97,4,4
33,104,0,1
34,106,1,4
35,114,0,2
36,117,2,1
37,117,2,4
38,122,3,1
39,124,2,4
40,125,4,4
41,127,2,4
42,128,0,4
43,131,0,2
44,132,2,4
45,136,2,1
46,137,0,2
47,137,2,3
48,139,3,1
49,141,2,3
50,144,0,2
51,151,1,0
52,152,1,3
53,153,0,4
54,154,1,1
55,160,2,1
56,176,4,2
57,179,2,4
58,181,2,2
59,184,4,3
60,188,2,2
61,197,0,4
62,198,3,4
63,199,1,4
64,200,0,2
