,step,vertical_idx,horizontal_idx
0,2,2,3
1,5,4,1
2,6,0,3
3,8,3,4
4,10,3,0
5,16,4,2
6,17,2,1
7,20,3,4
8,26,4,0
9,32,0,2
10,33,2,3
11,38,2,2
12,39,4,3
13,40,4,3
14,51,4,2
15,52,0,4
16,52,3,2
17,63,1,2
18,63,3,0
19,66,2,4
20,80,0,1
21,90,0,4
22,91,0,2
23,93,2,3
24,96,4,3
25,98,4,2
26,100,1,2
27,100,3,4
28,111,1,3
29,121,0,3
30,125,2,2
31,127,4,2
32,129,1,1
33,130,0,2
34,131,4,1
35,135,0,0
36,139,3,0
37,144,2,2
38,153,1,3
39,155,0,2
40,167,1,3
41,171,0,4
42,171,1,2
43,172,1,3
44,174,2,4
45,178,2,3
46,185,2,2
47,185,3,2
48,190,4,1
49,196,2,4
50,200,2,3
