,step,vertical_idx,horizontal_idx
0,9,1,2
1,20,1,1
2,27,3,2
3,34,0,4
4,38,4,4
5,47,0,4
6,47,1,0
7,47,3,1
8,52,3,2
9,55,2,3
10,57,3,3
11,61,3,1
12,69,0,2
13,69,0,3
14,72,3,1
15,78,3,2
16,82,3,2
17,84,3,4
18,84,4,4
19,85,0,2
20,90,4,2
21,93,0,2
22,96,0,3
23,106,2,3
24,114,0,3
25,114,1,2
26,116,1,2
27,117,1,4
28,128,4,3
29,130,2,4
30,136,4,4
31,137,4,4
32,140,0,3
33,147,4,0
34,148,4,1
35,149,4,1
36,152,2,3
37,153,0,4
38,154,4,2
39,158,2,1
40,159,0,4
41,160,0,2
42,160,0,3
43,162,1,2
44,166,4,4
45,177,0,4
46,181,1,3
47,182,2,2
48,187,3,2
