,step,vertical_idx,horizontal_idx
0,2,1,4
1,2,4,1
2,7,3,4
3,8,3,4
4,10,1,2
5,13,4,3
6,14,1,3
7,14,3,4
8,16,3,3
9,25,0,4
10,27,2,1
11,32,2,3
12,34,2,4
13,36,4,3
14,37,4,1
15,48,4,2
16,51,1,0
17,53,0,2
18,53,3,3
19,56,4,0
20,60,3,3
21,61,4,2
22,63,3,2
23,68,3,1
24,72,3,4
25,73,0,0
26,75,2,2
27,77,1,4
28,78,4,3
29,79,1,4
30,81,1,3
31,83,3,4
32,84,2,3
33,89,2,3
34,99,2,4
35,103,0,3
36,105,3,2
37,113,0,4
38,118,1,3
39,120,4,2
40,124,2,3
41,124,3,3
42,125,1,4
43,126,1,4
44,128,4,1
45,132,1,4
46,132,3,1
47,133,1,2
48,133,2,1
49,133,4,3
50,136,2,1
51,137,0,3
52,138,3,1
53,140,2,3
54,144,2,3
55,146,2,3
56,148,2,3
57,149,4,2
58,150,2,3
59,154,4,2
60,164,4,1
61,165,1,3
62,170,2,3
63,170,2,4
64,170,4,4
65,184,1,4
66,188,2,2
67,192,4,3
68,194,4,3
