,step,vertical_idx,horizontal_idx
0,1,2,4
1,2,0,4
2,2,1,2
3,4,4,0
4,14,3,1
5,19,4,1
6,20,3,4
7,29,3,2
8,36,4,3
9,46,2,4
10,48,3,4
11,58,4,4
12,70,1,2
13,76,1,3
14,79,3,3
15,81,4,1
16,85,1,3
17,101,2,3
18,109,1,1
19,111,4,4
20,112,3,0
21,116,3,1
22,117,0,3
23,117,1,3
24,117,2,3
25,119,4,4
26,120,0,3
27,120,4,3
28,123,0,2
29,123,3,2
30,129,3,2
31,136,4,3
32,139,3,3
33,143,3,0
34,145,1,3
35,145,3,3
36,149,2,1
37,151,0,2
38,151,2,4
39,152,0,4
40,155,2,1
41,159,0,2
42,159,1,2
43,164,3,1
44,164,4,4
45,171,1,3
46,179,2,4
47,180,4,3
48,180,4,4
49,182,2,4
50,183,0,4
51,183,3,4
52,186,4,1
53,187,1,3
54,189,1,4
55,194,2,3
56,195,3,3
