,step,vertical_idx,horizontal_idx
0,3,1,1
1,5,1,3
2,6,1,4
3,8,2,3
4,13,1,3
5,17,4,2
6,20,2,3
7,25,2,4
8,26,2,3
9,29,3,2
10,30,2,1
11,30,4,2
12,38,3,2
13,42,2,3
14,45,1,2
15,51,1,2
16,62,2,2
17,64,3,4
18,65,4,3
19,66,4,3
20,66,4,4
21,73,4,1
22,83,0,4
23,83,1,4
24,85,2,2
25,86,3,4
26,90,4,2
27,91,0,1
28,91,1,0
29,93,2,4
30,95,1,4
31,97,2,4
32,99,1,3
33,121,2,2
34,124,0,0
35,132,0,1
36,132,3,1
37,138,1,2
38,143,2,2
39,157,1,4
40,160,1,2
41,162,3,1
42,164,1,2
43,168,0,2
44,170,1,2
45,180,1,2
46,181,3,3
47,189,1,3
48,200,0,1
