,step,vertical_idx,horizontal_idx
0,3,1,3
1,7,0,3
2,12,1,2
3,19,3,1
4,20,2,4
5,24,1,0
6,32,1,2
7,38,2,2
8,38,3,1
9,38,4,2
10,50,4,4
11,58,4,1
12,63,1,4
13,69,0,2
14,70,1,4
15,78,2,3
16,78,2,4
17,82,2,4
18,83,3,1
19,93,3,2
20,94,2,1
21,99,1,4
22,102,4,2
23,110,4,3
24,114,0,3
25,118,3,3
26,126,1,4
27,129,1,2
28,131,4,4
29,135,0,0
30,136,2,3
31,136,4,4
32,137,1,2
33,137,2,4
34,138,2,4
35,151,0,1
36,156,0,4
37,163,3,1
38,167,1,2
39,171,2,1
40,176,1,4
41,178,2,2
42,185,0,2
43,189,1,2
44,190,4,4
45,192,2,1
46,193,3,4
