,step,vertical_idx,horizontal_idx
0,9,1,4
1,11,1,2
2,16,4,4
3,28,1,2
4,29,0,3
5,31,0,3
6,33,4,2
7,36,0,4
8,40,3,2
9,42,0,2
10,42,1,3
11,46,4,4
12,64,1,4
13,80,3,2
14,85,0,4
15,87,2,4
16,90,1,2
17,91,4,4
18,93,4,4
19,94,2,2
20,94,3,3
21,96,1,4
22,100,3,4
23,105,0,3
24,110,3,2
25,117,4,4
26,118,3,2
27,130,3,4
28,131,1,1
29,133,0,4
30,133,2,4
31,134,0,1
32,138,3,4
33,141,2,3
34,153,4,1
35,155,3,4
36,167,3,4
37,168,4,3
38,173,1,3
39,175,2,4
40,175,4,3
41,177,4,3
42,180,0,4
43,180,1,3
44,182,2,3
45,182,3,4
46,183,3,2
47,185,4,2
48,190,4,1
49,195,4,2
50,199,1,4
51,199,4,4
52,200,4,1
53,200,4,4
