,step,vertical_idx,horizontal_idx
0,8,2,2
1,8,2,3
2,20,4,3
3,21,2,4
4,28,0,1
5,28,3,3
6,29,4,0
7,41,4,2
8,45,2,4
9,46,1,3
10,47,0,1
11,51,2,2
12,68,4,4
13,74,2,1
14,74,4,0
15,75,3,4
16,78,0,4
17,78,2,2
18,79,0,2
19,81,0,4
20,89,4,3
21,92,0,3
22,94,1,4
23,100,1,3
24,118,4,2
25,120,1,3
26,120,4,4
27,122,1,4
28,123,1,2
29,125,3,4
30,126,2,4
31,134,4,1
32,136,3,4
33,137,1,0
34,138,2,2
35,140,2,1
36,141,4,1
37,144,0,3
38,150,0,1
39,150,0,4
40,153,4,3
41,158,2,4
42,158,4,1
43,167,3,4
44,168,3,3
45,172,0,1
46,184,4,2
47,186,3,4
48,186,4,3
49,191,1,4
50,192,1,4
51,192,2,4
