,step,vertical_idx,horizontal_idx
0,3,1,4
1,8,4,2
2,10,3,4
3,11,0,4
4,17,1,3
5,17,3,3
6,18,2,3
7,40,2,3
8,45,0,2
9,53,3,1
10,54,0,2
11,58,3,4
12,65,2,2
13,69,2,4
14,73,4,2
15,76,2,4
16,90,1,2
17,91,2,4
18,103,0,1
19,104,1,4
20,104,4,2
21,106,1,3
22,114,1,3
23,118,1,1
24,123,3,4
25,124,2,3
26,132,4,4
27,135,4,3
28,137,2,4
29,141,0,3
30,141,1,1
31,141,4,1
32,144,0,4
33,153,3,3
34,155,4,4
35,157,4,2
36,161,2,4
37,162,3,0
38,174,1,3
39,180,1,3
40,184,0,3
41,185,4,3
42,187,2,2
43,187,3,4
44,194,0,2
45,195,1,4
46,196,3,4
47,197,2,4
48,198,1,4
