,step,vertical_idx,horizontal_idx
0,3,1,3
1,4,2,4
2,11,3,1
3,12,2,4
4,15,0,4
5,15,1,4
6,17,0,1
7,26,4,3
8,33,1,3
9,43,2,3
10,43,3,4
11,51,3,4
12,53,1,3
13,60,4,3
14,61,4,1
15,68,2,4
16,72,1,3
17,72,2,1
18,75,1,1
19,78,3,4
20,81,2,4
21,87,0,2
22,90,4,4
23,93,1,4
24,94,0,2
25,95,1,4
26,97,3,4
27,101,0,2
28,105,0,1
29,106,1,3
30,106,2,2
31,110,4,1
32,115,2,3
33,116,0,4
34,116,1,3
35,117,3,4
36,123,0,4
37,133,1,1
38,135,1,4
39,138,1,3
40,141,0,0
41,151,1,3
42,156,4,3
43,159,3,3
44,165,1,4
45,167,3,3
46,168,3,4
47,173,4,2
48,174,1,2
49,179,1,4
50,190,1,4
51,191,4,2
52,195,2,4
53,197,0,3
