,step,vertical_idx,horizontal_idx
0,5,3,3
1,8,1,1
2,11,2,1
3,13,2,2
4,13,3,1
5,14,1,2
6,22,3,3
7,27,3,2
8,32,2,3
9,33,3,3
10,40,1,3
11,42,3,4
12,44,2,2
13,47,0,4
14,48,2,4
15,58,3,4
16,62,4,4
17,63,2,3
18,72,2,3
19,87,2,1
20,93,0,3
21,105,3,2
22,106,2,4
23,109,2,4
24,109,3,3
25,113,0,0
26,114,3,2
27,118,4,4
28,134,0,4
29,143,2,4
30,155,3,4
31,159,3,4
32,159,4,3
33,164,4,2
34,170,3,0
35,175,1,2
36,178,0,4
37,182,0,4
38,184,3,3
39,185,0,4
40,186,2,3
41,187,4,2
42,189,3,3
43,191,3,2
44,191,4,4
45,195,4,4
46,200,2,4
