,step,vertical_idx,horizontal_idx
0,2,3,3
1,13,4,1
2,16,0,1
3,19,2,3
4,27,2,4
5,31,1,4
6,32,0,2
7,32,2,2
8,32,3,4
9,34,0,4
10,40,3,3
11,46,2,4
12,48,2,3
13,51,1,4
14,57,0,2
15,60,4,3
16,60,4,4
17,64,3,4
18,65,1,2
19,68,1,3
20,71,0,2
21,72,4,3
22,80,2,1
23,81,3,2
24,85,3,3
25,87,3,1
26,92,0,2
27,93,1,2
28,93,2,3
29,96,3,4
30,106,1,3
31,118,1,3
32,120,2,3
33,121,2,1
34,122,0,3
35,122,3,0
36,129,1,3
37,145,1,3
38,149,0,4
39,151,2,4
40,151,4,4
41,156,3,4
42,166,3,4
43,179,3,1
44,180,1,1
45,181,3,2
46,183,3,2
47,186,2,4
48,187,0,1
49,187,0,3
50,188,1,0
51,192,4,0
52,200,3,0
