,step,vertical_idx,horizontal_idx
0,2,3,4
1,8,4,3
2,19,3,4
3,23,1,1
4,23,4,1
5,48,1,4
6,49,1,4
7,50,0,4
8,53,2,3
9,63,3,1
10,67,1,1
11,68,1,2
12,69,3,1
13,73,4,3
14,78,1,1
15,78,3,0
16,83,0,3
17,83,3,2
18,84,1,4
19,84,2,2
20,99,4,1
21,101,0,4
22,102,4,3
23,105,2,3
24,108,3,3
25,113,3,1
26,128,0,2
27,128,2,1
28,129,1,4
29,136,2,3
30,140,1,3
31,149,0,4
32,154,3,4
33,156,0,4
34,160,0,3
35,163,0,3
36,164,0,0
37,164,3,2
38,167,2,2
39,168,0,1
40,168,3,2
41,173,4,2
42,175,3,4
43,194,4,2
44,198,2,2
45,198,4,4
46,199,3,4
