,step,vertical_idx,horizontal_idx
0,4,4,4
1,6,3,2
2,9,4,2
3,18,2,1
4,31,1,4
5,48,0,2
6,49,1,3
7,55,1,1
8,64,0,2
9,66,3,3
10,70,4,4
11,74,1,2
12,74,4,3
13,80,3,4
14,86,0,4
15,93,4,3
16,95,1,3
17,98,1,3
18,102,2,4
19,104,1,3
20,106,0,2
21,106,2,4
22,106,3,3
23,112,1,4
24,119,3,1
25,119,3,4
26,120,3,0
27,123,0,4
28,124,2,4
29,126,2,3
30,130,4,2
31,135,3,3
32,144,4,4
33,150,3,4
34,152,2,4
35,154,1,1
36,155,2,1
37,158,4,4
38,159,1,3
39,159,3,3
40,164,0,4
41,165,4,2
42,170,1,4
43,174,1,4
44,175,1,4
45,183,0,4
46,184,1,1
47,185,3,4
48,186,0,4
49,198,4,4
