,step,vertical_idx,horizontal_idx
0,1,2,4
1,6,0,2
2,9,3,4
3,10,4,4
4,12,1,4
5,24,0,2
6,28,3,4
7,30,0,2
8,36,3,4
9,36,4,4
10,39,3,4
11,45,2,2
12,47,0,3
13,53,1,2
14,53,3,2
15,57,0,1
16,57,1,3
17,65,2,3
18,77,1,1
19,78,0,3
20,78,3,3
21,84,1,3
22,88,3,1
23,91,0,3
24,97,0,2
25,109,1,3
26,109,1,4
27,113,0,4
28,117,0,3
29,117,2,1
30,118,1,1
31,119,4,3
32,127,4,4
33,130,1,4
34,130,3,2
35,131,4,1
36,132,3,4
37,136,3,4
38,137,1,0
39,138,3,4
40,144,4,3
41,145,4,1
42,153,1,4
43,154,3,3
44,161,4,4
45,162,1,2
46,163,4,1
47,164,2,1
48,164,4,3
49,166,1,2
50,167,0,0
51,170,2,3
52,184,1,4
53,185,3,3
54,192,2,3
55,193,0,2
56,194,1,1
57,197,4,4
58,198,3,2
59,199,1,4
60,199,3,3
61,200,1,3
