,step,vertical_idx,horizontal_idx
0,4,0,3
1,8,3,3
2,12,0,1
3,12,2,1
4,22,2,1
5,23,3,4
6,24,4,4
7,30,2,4
8,53,3,2
9,57,1,4
10,60,1,2
11,62,3,4
12,65,4,1
13,73,0,2
14,73,1,3
15,76,0,2
16,78,1,4
17,80,1,4
18,82,0,1
19,85,3,2
20,85,3,4
21,90,4,1
22,94,0,4
23,99,0,0
24,101,3,4
25,104,0,3
26,104,0,4
27,104,2,1
28,106,0,0
29,108,4,2
30,112,2,4
31,131,2,3
32,135,4,1
33,138,0,2
34,143,3,4
35,144,3,4
36,146,4,1
37,148,0,2
38,157,1,4
39,161,4,1
40,166,3,4
41,173,4,4
42,174,0,1
43,175,4,1
44,176,1,0
45,176,1,4
46,177,1,4
47,177,4,2
48,182,2,2
49,191,3,4
50,193,0,4
51,197,1,4
52,197,4,3
