,step,vertical_idx,horizontal_idx
0,2,2,3
1,5,2,4
2,11,1,1
3,16,0,4
4,17,3,4
5,17,4,0
6,21,3,4
7,23,3,2
8,29,1,2
9,34,4,3
10,40,1,2
11,42,0,4
12,43,4,1
13,46,3,2
14,48,3,1
15,61,1,1
16,66,0,1
17,66,0,2
18,69,3,1
19,70,1,4
20,70,2,3
21,73,3,4
22,79,0,3
23,87,0,4
24,89,2,2
25,89,2,4
26,90,2,3
27,91,4,2
28,94,2,3
29,98,2,3
30,106,0,0
31,106,0,1
32,106,3,3
33,119,3,3
34,122,2,1
35,124,3,4
36,125,0,2
37,128,2,4
38,129,4,4
39,132,4,4
40,140,2,1
41,147,2,3
42,152,2,1
43,153,0,3
44,166,1,4
45,168,1,2
46,168,2,3
47,168,3,1
48,185,4,0
