,step,vertical_idx,horizontal_idx
0,1,0,3
1,5,4,0
2,16,3,3
3,17,0,4
4,17,2,4
5,18,0,2
6,33,3,1
7,34,2,1
8,35,0,4
9,37,2,3
10,39,3,1
11,44,2,3
12,47,3,1
13,49,2,1
14,51,2,1
15,52,3,1
16,56,1,4
17,57,0,2
18,63,3,4
19,67,0,4
20,67,4,1
21,78,1,3
22,85,4,1
23,94,3,4
24,95,4,4
25,103,0,2
26,104,0,3
27,106,2,2
28,106,4,0
29,108,2,3
30,110,0,2
31,111,1,4
32,113,0,4
33,113,1,2
34,113,1,4
35,114,3,4
36,120,2,2
37,121,1,4
38,130,1,4
39,131,2,3
40,141,0,4
41,145,1,4
42,152,3,4
43,154,3,4
44,155,1,4
45,166,2,2
46,169,3,1
47,171,3,3
48,177,1,1
49,177,1,3
